Symbol, Total Value, Profitable Value, Giveaway Value, Best Future Value, earningsQuarterlyGrowth, priceToBook, forwardPE, pegRatio, 52WeekChange, marketPrice, Industry, earningsDate, recommendation
RSG,1473,235,257,393,-0.039,3.1525624,23.751478,3.58,0.017103791,77.36,Industrials,2020-05-05,{"period":"0m","strongBuy":2,"buy":2,"hold":8,"sell":0,"strongSell":0}
XEL,1486,111,230,456,0.364,2.6605651,22.68581,3.86,0.22581244,65.25,Utilities,2020-05-07,{"period":"0m","strongBuy":3,"buy":1,"hold":9,"sell":0,"strongSell":0}
SRE,1490,340,180,377,-0.464,2.054245,15.811945,3.94,-0.0074971914,117.46,Utilities,2020-05-05,{"period":"0m","strongBuy":5,"buy":3,"hold":3,"sell":0,"strongSell":0}
COO,1490,267,292,388,-0.123,4.039194,21.830364,2.38,0.0772748,296.95,Healthcare,2020-05-28,{"period":"0m","strongBuy":7,"buy":3,"hold":5,"sell":0,"strongSell":0}
TGT,1495,201,322,376,0.045,4.832758,15.57967,1.87,0.38283348,109.3,Consumer Defensive,2020-05-20,{"period":"0m","strongBuy":2,"buy":2,"hold":18,"sell":3,"strongSell":1}
ROST,1503,210,387,383,0.033,9.364918,19.432205,3.28,-0.061975837,87.19,Consumer Cyclical,2020-05-21,{"period":"0m","strongBuy":6,"buy":11,"hold":8,"sell":0,"strongSell":0}
ITW,1504,196,420,221,0.056,16.75967,21.753086,8.19,0.008842826,153.32,Industrials,2020-04-23,{"period":"0m","strongBuy":4,"buy":4,"hold":10,"sell":0,"strongSell":0}
UNH,1504,231,316,438,-0.025,4.6692805,15.680517,1.47,0.27937996,298.43,Healthcare,2020-07-16,{"period":"0m","strongBuy":11,"buy":11,"hold":0,"sell":0,"strongSell":0}
EFX,1509,365,351,150,-0.641,6.0147586,21.726656,4.75,0.025236368,122,Industrials,2020-04-20,{"period":"0m","strongBuy":3,"buy":7,"hold":6,"sell":0,"strongSell":0}
XYL,1510,344,301,457,-0.476,4.2394147,23.043045,2.36,-0.16648704,66.58,Industrials,2020-05-05,{"period":"0m","strongBuy":3,"buy":7,"hold":6,"sell":0,"strongSell":0}
RMD,1513,121,397,403,0.288,10.576332,34.91755,1.73,0.6514349,161.32,Healthcare,2020-04-30,{"period":"0m","strongBuy":1,"buy":3,"hold":2,"sell":3,"strongSell":1}
COST,1514,200,384,162,0.047,8.450825,33.821278,5.54,0.30605543,321.56,Consumer Defensive,2020-05-28,{"period":"0m","strongBuy":7,"buy":11,"hold":11,"sell":0,"strongSell":0}
NVDA,1515,70,416,340,0.68,14.671018,32.158417,2.84,0.5510161,294.7,Technology,2020-05-21,{"period":"0m","strongBuy":7,"buy":14,"hold":15,"sell":1,"strongSell":1}
PG,1524,190,362,335,0.063,6.718935,23.932821,3.09,0.1762098,121.5,Consumer Defensive,2020-04-17,{"period":"0m","strongBuy":6,"buy":4,"hold":10,"sell":2,"strongSell":0}
JBHT,1532,265,326,271,-0.123,4.97089,19.631388,4.39,0.09085381,103.75,Industrials,2020-07-13,{"period":"0m","strongBuy":7,"buy":6,"hold":9,"sell":0,"strongSell":0}
CCI,1536,296,360,164,-0.201,6.6252875,61.190475,3.47,0.36278355,161.8,Real Estate,2020-04-29,{"period":"0m","strongBuy":4,"buy":9,"hold":8,"sell":0,"strongSell":0}
VAR,1538,279,345,452,-0.145,5.6832128,21.395565,2.7,-0.11282289,108.38,Healthcare,2020-05-04,{"period":"0m","strongBuy":2,"buy":0,"hold":6,"sell":0,"strongSell":0}
CDNS,1543,13,395,468,5.702,10.467129,29.679245,3.4,0.22488713,78.59,Technology,2020-04-20,{"period":"0m","strongBuy":2,"buy":1,"hold":5,"sell":1,"strongSell":0}
MKC,1548,229,347,278,-0.022,5.853886,28.787157,10.74,0.027641296,155.42,Consumer Defensive,2020-06-25,{"period":"0m","strongBuy":1,"buy":2,"hold":10,"sell":1,"strongSell":0}
V,1568,170,408,461,0.099,12.232323,26.16358,2.26,0.056982517,162.42,Financial Services,2020-04-30,{"period":"0m","strongBuy":13,"buy":22,"hold":4,"sell":0,"strongSell":0}
ILMN,1574,154,391,476,0.138,10.081259,40.35204,3.3,-0.008555591,303.5,Healthcare,2020-04-30,{"period":"0m","strongBuy":6,"buy":5,"hold":6,"sell":1,"strongSell":0}
INTU,1574,125,422,471,0.27,18.54886,31.703703,3.11,0.014411807,257.44,Technology,2020-05-21,{"period":"0m","strongBuy":6,"buy":3,"hold":11,"sell":2,"strongSell":0}
MAT,1590,389,358,275,-0.982,6.473907,25.5,44.2,-0.22005099,8.84,Consumer Cyclical,2020-05-05,{"period":"0m","strongBuy":3,"buy":2,"hold":9,"sell":0,"strongSell":0}
WEC,1594,140,256,459,0.19,3.1295614,25.14787,4.26,0.31369472,98.96,Utilities,2020-04-23,{"period":"0m","strongBuy":3,"buy":1,"hold":6,"sell":1,"strongSell":0}
XLNX,1601,323,383,465,-0.323,8.385152,28.343948,4.34,-0.33799464,89.61,Technology,2020-04-22,{"period":"0m","strongBuy":2,"buy":5,"hold":16,"sell":2,"strongSell":0}
CMG,1605,48,412,478,1.262,13.527103,40.993004,3.64,0.16902542,786.75,Consumer Cyclical,2020-04-21,{"period":"0m","strongBuy":3,"buy":4,"hold":23,"sell":4,"strongSell":1}
TTWO,1609,249,341,400,-0.091,5.5578384,28.541285,2.17,0.353786,126.82,Communication Services,2020-05-11,{"period":"0m","strongBuy":6,"buy":10,"hold":3,"sell":1,"strongSell":0}
WM,1629,285,352,455,-0.158,6.0196915,22.532585,3.37,-0.051820338,97.55,Industrials,2020-05-06,{"period":"0m","strongBuy":3,"buy":3,"hold":5,"sell":1,"strongSell":0}
NKE,1642,302,418,341,-0.231,15.456422,32.34173,3.3,0.029189587,86.3,Consumer Cyclical,2020-06-25,{"period":"0m","strongBuy":7,"buy":12,"hold":17,"sell":1,"strongSell":0}
TXN,1643,276,404,387,-0.136,11.881344,21.303942,3.65,-0.012179136,111.39,Technology,2020-04-21,{"period":"0m","strongBuy":6,"buy":8,"hold":17,"sell":1,"strongSell":0}
REGN,1653,234,342,382,-0.035,5.5965085,18.765753,2.85,0.7028111,539.93,Healthcare,2020-05-05,{"period":"0m","strongBuy":7,"buy":6,"hold":12,"sell":1,"strongSell":0}
TIF,1655,228,317,398,-0.016,4.710581,27.478724,4.36,0.22162306,127.77,Consumer Cyclical,2020-06-02,{"period":"0m","strongBuy":6,"buy":7,"hold":13,"sell":0,"strongSell":0}
SNPS,1657,322,343,396,-0.322,5.610745,26.179052,1.98,0.3247286,151.83,Technology,2020-05-20,{"period":"0m","strongBuy":4,"buy":3,"hold":2,"sell":0,"strongSell":0}
SYK,1679,367,339,384,-0.649,5.5415516,20.825274,3.34,0.040349126,174.81,Healthcare,2020-04-30,{"period":"0m","strongBuy":11,"buy":6,"hold":8,"sell":1,"strongSell":1}
WMT,1685,158,327,458,0.123,5.0117593,24.2422,4.4,0.29061246,132.33,Consumer Defensive,2020-05-19,{"period":"0m","strongBuy":8,"buy":7,"hold":15,"sell":1,"strongSell":1}
A,1721,362,332,454,-0.609,5.087619,21.854395,2.96,0.052666426,78.75,Healthcare,2020-05-21,{"period":"0m","strongBuy":7,"buy":4,"hold":3,"sell":0,"strongSell":0}
SPGI,1734,193,443,395,0.059,143.95822,25.736795,3.52,0.3012985,274.55,Financial Services,2020-04-28,{"period":"0m","strongBuy":2,"buy":9,"hold":4,"sell":0,"strongSell":0}
IDXX,1737,195,442,480,0.057,127.7264,44.046513,2.76,0.1966244,261.12,Healthcare,2020-04-30,{"period":"0m","strongBuy":4,"buy":2,"hold":3,"sell":1,"strongSell":0}
VRSK,1741,254,399,466,-0.096,11.099162,28.638733,3.18,0.11733508,149.11,Industrials,2020-05-05,{"period":"0m","strongBuy":4,"buy":5,"hold":10,"sell":1,"strongSell":0}
ZTS,1752,164,426,469,0.113,22.953468,30.050575,3.37,0.3056332,127.45,Healthcare,2020-05-06,{"period":"0m","strongBuy":7,"buy":7,"hold":7,"sell":0,"strongSell":0}
VRTX,1762,364,402,462,-0.624,11.510895,26.620079,1.25,0.60491323,264.76,Healthcare,2020-04-28,{"period":"0m","strongBuy":10,"buy":12,"hold":5,"sell":0,"strongSell":0}
HRL,1763,223,311,464,0.006,4.456109,27.302702,7.17,0.24931979,50.21,Consumer Defensive,2020-05-21,{"period":"0m","strongBuy":1,"buy":1,"hold":8,"sell":1,"strongSell":0}
PEP,1778,375,410,333,-0.742,12.939794,22.14976,4.27,0.08786774,135.64,Consumer Defensive,2020-04-28,{"period":"0m","strongBuy":2,"buy":10,"hold":10,"sell":0,"strongSell":0}
ISRG,1780,213,371,475,0.023,7.2143483,39.75302,13.99,0.07182431,510.44,Healthcare,2020-07-16,{"period":"0m","strongBuy":6,"buy":5,"hold":5,"sell":1,"strongSell":0}
HSY,1807,333,421,390,-0.385,17.586456,22.497696,3.22,0.2513671,145.45,Consumer Defensive,2020-04-23,{"period":"0m","strongBuy":3,"buy":2,"hold":12,"sell":2,"strongSell":0}
CLX,1826,217,437,401,0.016,43.590897,28.751858,7.58,0.25234616,196.49,Consumer Defensive,2020-05-01,{"period":"0m","strongBuy":1,"buy":1,"hold":13,"sell":1,"strongSell":0}
ALK,10138,11,68,7,6.87,0.8500185,7.2645636,9999,-0.5036484,28.26,Industrials,2020-04-23,{"period":"0m","strongBuy":5,"buy":6,"hold":3,"sell":0,"strongSell":0}
BHF,10138,9999,2,61,-9999,0.1481705,2.1442125,0.08,-0.4489149,21.04,Financial Services,undefined,{"period":"0m","strongBuy":0,"buy":1,"hold":11,"sell":0,"strongSell":1}
IVZ,10282,52,17,177,1.093,0.4173185,4.5808077,9999,-0.57577175,8.71,Financial Services,2020-04-23,{"period":"0m","strongBuy":5,"buy":6,"hold":5,"sell":0,"strongSell":0}
MAC,10339,47,11,281,1.289,0.37442923,69.7,9999,-0.82726145,6.52,Real Estate,2020-04-30,{"period":"0m","strongBuy":1,"buy":4,"hold":13,"sell":1,"strongSell":0}
GM,10368,9999,58,178,-9999,0.7530736,4.8552914,0.99,-0.4308861,20.87,Consumer Cyclical,2020-05-06,{"period":"0m","strongBuy":2,"buy":7,"hold":13,"sell":2,"strongSell":0}
AIG,10375,9999,7,4,-9999,0.32696748,5.1041665,4.19,-0.4673913,23.18,Financial Services,2020-05-04,{"period":"0m","strongBuy":3,"buy":7,"hold":7,"sell":1,"strongSell":1}
CNP,10379,118,114,78,0.308,1.2542682,11.723405,9999,-0.45767713,15.79,Utilities,2020-05-07,{"period":"0m","strongBuy":2,"buy":0,"hold":14,"sell":0,"strongSell":0}
COTY,10385,9999,84,126,-9999,0.97789115,10.267858,1.67,-0.4875223,5.72,Consumer Defensive,2020-05-06,{"period":"0m","strongBuy":2,"buy":3,"hold":10,"sell":2,"strongSell":0}
ALXN,10407,9999,177,12,-9999,2.0316489,8.652174,0.68,-0.19758064,98.6,Healthcare,2020-05-06,{"period":"0m","strongBuy":6,"buy":12,"hold":3,"sell":0,"strongSell":0}
DAL,10420,184,87,117,0.078,1.0116715,5.197002,9999,-0.5797403,22.78,Industrials,2020-04-22,{"period":"0m","strongBuy":7,"buy":11,"hold":0,"sell":0,"strongSell":0}
CTL,10423,9999,64,66,-9999,0.82948935,7.020548,1.18,-0.13720542,9.75,Communication Services,2020-05-06,{"period":"0m","strongBuy":2,"buy":4,"hold":8,"sell":3,"strongSell":0}
ADM,10426,79,95,16,0.6,1.0784398,10.417367,9999,-0.12822318,35.66,Consumer Defensive,2020-04-29,{"period":"0m","strongBuy":1,"buy":1,"hold":12,"sell":1,"strongSell":1}
BEN,10426,124,62,194,0.27,0.8065153,9.337143,9999,-0.5336758,15.42,Financial Services,2020-04-30,{"period":"0m","strongBuy":1,"buy":0,"hold":8,"sell":4,"strongSell":0}
EXC,10437,18,107,133,4.252,1.160698,12.899328,9999,-0.22312045,37.1,Utilities,2020-05-08,{"period":"0m","strongBuy":6,"buy":8,"hold":2,"sell":1,"strongSell":0}
FTI,10450,9999,22,356,-9999,0.4739945,8.458333,1.07,-0.6746795,7.42,Energy,2020-04-22,{"period":"0m","strongBuy":4,"buy":16,"hold":10,"sell":3,"strongSell":1}
ADSK,10452,54,9999,52,1.037,9999,30.929916,0.5,0.0510602,171,Technology,2020-05-21,{"period":"0m","strongBuy":8,"buy":11,"hold":3,"sell":1,"strongSell":0}
HP,10462,76,24,9999,0.614,0.48584104,9999,6.68,-0.7250039,16.07,Energy,2020-04-30,{"period":"0m","strongBuy":2,"buy":2,"hold":15,"sell":8,"strongSell":3}
AES,10473,9999,246,10,-9999,2.9078014,8.464517,1.12,-0.2583381,12.16,Utilities,2020-05-07,{"period":"0m","strongBuy":1,"buy":4,"hold":4,"sell":0,"strongSell":0}
DISH,10492,151,88,131,0.155,1.0185436,12.511111,9999,-0.33274072,21.335,Communication Services,2020-05-01,{"period":"0m","strongBuy":3,"buy":8,"hold":9,"sell":3,"strongSell":0}
TAP,10497,51,54,243,1.154,0.7153334,11.898124,9999,-0.27436233,43.17,Consumer Defensive,2020-04-30,{"period":"0m","strongBuy":3,"buy":4,"hold":4,"sell":2,"strongSell":0}
KSS,10503,232,28,230,-0.026,0.5277587,5.6,9999,-0.72601926,17.61,Consumer Cyclical,2020-05-19,{"period":"0m","strongBuy":5,"buy":2,"hold":10,"sell":4,"strongSell":0}
PCG,10504,9999,109,290,-9999,1.1756827,2.7166667,0.88,-0.46682245,11.13,Utilities,2020-04-30,{"period":"0m","strongBuy":1,"buy":7,"hold":6,"sell":0,"strongSell":0}
DXC,10521,380,18,115,-0.823,0.444129,2.8979206,9999,-0.76273024,13.57,Technology,2020-05-21,{"period":"0m","strongBuy":3,"buy":9,"hold":7,"sell":0,"strongSell":0}
MHK,10536,152,52,238,0.154,0.70221865,9.117984,9999,-0.39421612,74.74,Consumer Cyclical,2020-05-04,{"period":"0m","strongBuy":7,"buy":10,"hold":5,"sell":0,"strongSell":0}
CF,10540,159,187,86,0.122,2.1094625,13.535886,9999,-0.37063402,26.92,Basic Materials,2020-05-06,{"period":"0m","strongBuy":2,"buy":4,"hold":9,"sell":2,"strongSell":0}
GT,10541,9999,13,180,-9999,0.3881938,5.4179106,4.83,-0.64306784,6.75,Consumer Cyclical,2020-04-24,{"period":"0m","strongBuy":3,"buy":4,"hold":4,"sell":0,"strongSell":0}
CBS,10548,327,1,9999,-0.346,0,9999,0.72,-0.20230877,0,Communication Services,2020-02-12,{"period":"0m","strongBuy":7,"buy":16,"hold":9,"sell":0,"strongSell":0}
C,10555,341,29,68,-0.465,0.54273844,7.112676,9999,-0.34216237,40.52,Financial Services,2020-07-14,{"period":"0m","strongBuy":5,"buy":12,"hold":10,"sell":1,"strongSell":1}
UAL,10582,105,43,414,0.39,0.63353735,3.8670213,9999,-0.6678848,28.21,Industrials,2020-04-20,{"period":"0m","strongBuy":2,"buy":4,"hold":11,"sell":1,"strongSell":0}
M,10595,354,4,228,-0.541,0.2868912,3.402299,9999,-0.756679,5.76,Consumer Cyclical,2020-05-13,{"period":"0m","strongBuy":1,"buy":3,"hold":16,"sell":1,"strongSell":1}
NCLH,10608,298,15,292,-0.216,0.40486625,3.8930817,9999,-0.78127205,11.35,Consumer Cyclical,2020-05-07,{"period":"0m","strongBuy":10,"buy":4,"hold":8,"sell":0,"strongSell":0}
EOG,10614,316,102,168,-0.287,1.1250639,61.52941,9999,-0.6092276,36.52,Energy,2020-05-07,{"period":"0m","strongBuy":10,"buy":11,"hold":14,"sell":0,"strongSell":0}
KMI,10636,133,86,258,0.235,1.0048329,15.432989,9999,-0.25262105,14.11,Energy,2020-04-22,{"period":"0m","strongBuy":5,"buy":6,"hold":8,"sell":0,"strongSell":0}
MPC,10643,352,26,235,-0.534,0.49020553,8.003144,9999,-0.58367413,21.95,Energy,2020-05-05,{"period":"0m","strongBuy":7,"buy":7,"hold":5,"sell":0,"strongSell":0}
F,10653,9999,42,189,-9999,0.61170846,7.876923,7.51,-0.46105266,4.94,Consumer Cyclical,2020-04-28,{"period":"0m","strongBuy":0,"buy":4,"hold":18,"sell":2,"strongSell":0}
TPR,10669,146,118,354,0.173,1.2643297,7.805128,9999,-0.50423455,14.41,Consumer Cyclical,2020-04-30,{"period":"0m","strongBuy":8,"buy":13,"hold":13,"sell":1,"strongSell":0}
HPQ,10672,283,9999,183,-0.156,9999,5.8566036,0.64,-0.21931583,15.24,Technology,2020-05-07,{"period":"0m","strongBuy":5,"buy":7,"hold":6,"sell":0,"strongSell":0}
AZO,10676,215,9999,27,0.016,9999,14.611079,1.95,-0.04192424,978.52,Consumer Cyclical,2020-05-19,{"period":"0m","strongBuy":6,"buy":6,"hold":14,"sell":0,"strongSell":1}
RCL,10686,274,44,352,-0.135,0.6418223,5.450437,9999,-0.6894776,34.01,Consumer Cyclical,2020-04-29,{"period":"0m","strongBuy":10,"buy":7,"hold":5,"sell":0,"strongSell":0}
DLTR,10687,9999,255,141,-9999,3.0932558,15.023897,1.72,-0.24463952,80.43,Consumer Defensive,2020-05-28,{"period":"0m","strongBuy":8,"buy":7,"hold":11,"sell":0,"strongSell":0}
DRI,10689,205,264,152,0.039,3.2693398,22.073172,9999,-0.4577127,57.98,Consumer Cyclical,2020-06-18,{"period":"0m","strongBuy":6,"buy":3,"hold":17,"sell":1,"strongSell":0}
FOXA,10718,6,141,430,36.5,1.5877938,10.75,9999,-0.2871353,25.54,Communication Services,2020-05-05,{"period":"0m","strongBuy":6,"buy":8,"hold":11,"sell":1,"strongSell":0}
IPG,10721,221,185,190,0.008,2.09954,8.096774,9999,-0.32947457,14.53,Communication Services,2020-04-24,{"period":"0m","strongBuy":5,"buy":5,"hold":5,"sell":1,"strongSell":0}
MOS,10726,9999,21,364,-9999,0.47214547,10.601851,4.3,-0.57842416,10.83,Basic Materials,2020-05-04,{"period":"0m","strongBuy":2,"buy":2,"hold":12,"sell":3,"strongSell":0}
SCHW,10731,289,162,94,-0.175,1.751407,18.936508,9999,-0.21254122,34.6,Financial Services,2020-07-14,{"period":"0m","strongBuy":5,"buy":9,"hold":5,"sell":0,"strongSell":0}
CVX,10737,9999,104,109,-9999,1.1376776,33.398468,24.24,-0.28490567,79.99,Energy,2020-05-01,{"period":"0m","strongBuy":6,"buy":10,"hold":7,"sell":1,"strongSell":0}
CVS,10742,9999,120,123,-9999,1.2917168,8.380953,1.52,0.20846844,62.56,Healthcare,2020-04-29,{"period":"0m","strongBuy":5,"buy":10,"hold":9,"sell":0,"strongSell":0}
BMY,10753,9999,229,70,-9999,2.6437483,8.211382,0.53,0.33952248,59.56,Healthcare,2020-05-07,{"period":"0m","strongBuy":5,"buy":4,"hold":11,"sell":2,"strongSell":0}
MO,10759,9999,407,13,-9999,12.197671,8.861171,2.2,-0.25196856,40.4,Consumer Defensive,2020-04-30,{"period":"0m","strongBuy":5,"buy":3,"hold":6,"sell":0,"strongSell":0}
VLO,10762,163,83,435,0.113,0.9716538,11.736961,9999,-0.43214482,45,Energy,2020-04-29,{"period":"0m","strongBuy":3,"buy":6,"hold":12,"sell":0,"strongSell":0}
MAS,10772,44,9999,257,1.335,9999,15.26336,2.05,0.0073047876,39.09,Industrials,2020-04-29,{"period":"0m","strongBuy":6,"buy":11,"hold":8,"sell":0,"strongSell":0}
AME,10780,202,278,36,0.044,3.5965068,18.985815,9999,-0.07284695,76,Industrials,2020-05-05,{"period":"0m","strongBuy":6,"buy":7,"hold":1,"sell":0,"strongSell":0}
STT,10786,130,80,362,0.248,0.96237063,10.172174,9999,-0.16323316,58.5,Financial Services,2020-07-17,{"period":"0m","strongBuy":2,"buy":5,"hold":13,"sell":0,"strongSell":0}
ETFC,10792,331,136,138,-0.363,1.5032235,14.821561,9999,-0.20908552,39.11,Financial Services,2020-04-23,{"period":"0m","strongBuy":2,"buy":9,"hold":4,"sell":0,"strongSell":0}
CAT,10798,199,308,90,0.048,4.38537,15.465426,9999,-0.18317181,112.19,Industrials,2020-04-28,{"period":"0m","strongBuy":4,"buy":7,"hold":11,"sell":2,"strongSell":0}
FCX,10798,388,123,191,-0.981,1.3014982,8.176471,9999,-0.38901097,7.58,Basic Materials,2020-04-23,{"period":"0m","strongBuy":2,"buy":5,"hold":12,"sell":4,"strongSell":0}
AGN,10810,9999,94,18,-9999,1.0562882,10.505618,3.35,0.33323836,185.19,Healthcare,2020-05-05,{"period":"0m","strongBuy":4,"buy":9,"hold":8,"sell":0,"strongSell":0}
RJF,10818,185,121,367,0.076,1.2929231,11.704043,9999,-0.2811336,60.65,Financial Services,2020-04-29,{"period":"0m","strongBuy":2,"buy":1,"hold":4,"sell":0,"strongSell":0}
PNC,10856,311,70,307,-0.269,0.87359923,11.7476845,9999,-0.24191499,90.54,Financial Services,2020-07-15,{"period":"0m","strongBuy":4,"buy":8,"hold":17,"sell":0,"strongSell":0}
JNPR,10857,268,147,245,-0.124,1.6443247,12.266304,9999,-0.1913293,21.94,Technology,2020-04-28,{"period":"0m","strongBuy":0,"buy":4,"hold":19,"sell":2,"strongSell":0}
FIS,10860,9999,142,217,-9999,1.5891505,18.332378,1.64,0.14036179,122.99,Technology,2020-05-07,{"period":"0m","strongBuy":9,"buy":10,"hold":4,"sell":0,"strongSell":0}
ALL,10862,9999,129,14,-9999,1.4092491,9.6789665,10.46,0.080869436,99.93,Financial Services,2020-05-05,{"period":"0m","strongBuy":7,"buy":4,"hold":7,"sell":0,"strongSell":2}
PRGO,10874,9999,111,310,-9999,1.2163492,12.320664,1.57,0.059219837,50.84,Healthcare,2020-04-30,{"period":"0m","strongBuy":2,"buy":4,"hold":11,"sell":1,"strongSell":0}
EIX,10885,9999,155,134,-9999,1.6887075,13.432901,4.18,-0.015233219,59.82,Utilities,2020-04-28,{"period":"0m","strongBuy":4,"buy":4,"hold":7,"sell":0,"strongSell":0}
CXO,10892,9999,33,483,-9999,0.57309943,65.74683,5.67,-0.5680306,46,Energy,2020-04-28,{"period":"0m","strongBuy":10,"buy":15,"hold":5,"sell":0,"strongSell":0}
WMB,10892,9999,146,442,-9999,1.6440848,17.056604,2.4,-0.3713491,16.59,Energy,2020-05-04,{"period":"0m","strongBuy":6,"buy":8,"hold":5,"sell":0,"strongSell":0}
SWK,10893,9999,204,370,-9999,2.2622926,12.920781,1.85,-0.22615689,106.71,Industrials,2020-04-30,{"period":"0m","strongBuy":4,"buy":11,"hold":8,"sell":0,"strongSell":0}
TDG,10894,82,9999,446,0.551,9999,19.469128,2.71,-0.27802622,300.9,Industrials,2020-05-05,{"period":"0m","strongBuy":5,"buy":7,"hold":5,"sell":1,"strongSell":0}
LUV,10896,299,148,358,-0.216,1.6466055,9.338324,9999,-0.39682847,30.68,Industrials,2020-04-23,{"period":"0m","strongBuy":7,"buy":9,"hold":3,"sell":0,"strongSell":0}
SRCL,10905,9999,171,378,-9999,1.901166,16.41554,1.7,-0.13540924,47.8,Industrials,2020-04-30,{"period":"0m","strongBuy":4,"buy":1,"hold":5,"sell":1,"strongSell":1}
NRG,10912,9999,318,418,-9999,4.710918,6.9866376,0.23,-0.23281974,29.69,Utilities,2020-04-30,{"period":"0m","strongBuy":4,"buy":4,"hold":1,"sell":0,"strongSell":0}
DVA,10924,9999,313,129,-9999,4.610394,11.753384,0.68,0.5295501,76.65,Healthcare,2020-05-05,{"period":"0m","strongBuy":2,"buy":1,"hold":8,"sell":2,"strongSell":0}
WRK,10926,225,47,429,-0.004,0.67062914,10.73077,9999,-0.14273739,28.82,Consumer Cyclical,2020-05-05,{"period":"0m","strongBuy":5,"buy":6,"hold":6,"sell":0,"strongSell":0}
YUM,10927,94,9999,450,0.461,9999,20.93781,2.22,-0.18424118,80.11,Consumer Cyclical,2020-04-29,{"period":"0m","strongBuy":5,"buy":7,"hold":13,"sell":0,"strongSell":0}
FMC,10931,9999,309,196,-9999,4.3903933,11.762295,1.29,0.08342767,83.33,Basic Materials,2020-05-05,{"period":"0m","strongBuy":3,"buy":10,"hold":8,"sell":0,"strongSell":0}
IPGP,10956,9999,227,223,-9999,2.6276875,25.329788,22.52,-0.32568675,115.48,Technology,2020-04-28,{"period":"0m","strongBuy":3,"buy":4,"hold":3,"sell":0,"strongSell":0}
LOW,10958,9999,434,251,-9999,37.562862,13.911175,0.98,-0.14396548,92.44,Consumer Cyclical,2020-05-20,{"period":"0m","strongBuy":8,"buy":10,"hold":13,"sell":0,"strongSell":1}
SEE,10964,346,9999,360,-0.479,9999,10.034014,1.83,-0.35476816,27.82,Consumer Cyclical,2020-05-05,{"period":"0m","strongBuy":2,"buy":6,"hold":7,"sell":0,"strongSell":0}
GPC,10982,387,249,200,-0.952,2.9532776,13.189047,9999,-0.27978772,73.48,Consumer Cyclical,2020-05-06,{"period":"0m","strongBuy":1,"buy":1,"hold":8,"sell":2,"strongSell":0}
CMI,10986,347,252,135,-0.482,2.9907777,13.851438,9999,-0.10110879,145.04,Industrials,2020-04-28,{"period":"0m","strongBuy":3,"buy":4,"hold":14,"sell":1,"strongSell":2}
KMB,11000,114,9999,267,0.331,9999,18.481771,3.38,0.08975053,139.73,Consumer Defensive,2020-04-22,{"period":"0m","strongBuy":0,"buy":2,"hold":12,"sell":1,"strongSell":0}
HCA,11001,222,9999,423,0.007,9999,9.114264,1.01,0.005739212,108.32,Healthcare,2020-04-21,{"period":"0m","strongBuy":6,"buy":10,"hold":6,"sell":0,"strongSell":0}
ARE,11016,9999,190,57,-9999,2.1161706,50.92131,565.3,0.1294452,152.07,Real Estate,2020-04-27,{"period":"0m","strongBuy":1,"buy":6,"hold":5,"sell":0,"strongSell":0}
TROW,11016,84,272,373,0.55,3.4275022,14.099455,9999,-0.028171659,99.54,Financial Services,2020-04-22,{"period":"0m","strongBuy":2,"buy":2,"hold":9,"sell":3,"strongSell":0}
VTR,11018,379,100,472,-0.816,1.1167423,32.257732,9999,-0.45836937,29.7,Real Estate,2020-04-24,{"period":"0m","strongBuy":0,"buy":2,"hold":14,"sell":4,"strongSell":0}
HST,11045,374,99,477,-0.736,1.1082952,40.607143,9999,-0.3916533,11,Real Estate,2020-04-29,{"period":"0m","strongBuy":4,"buy":3,"hold":11,"sell":3,"strongSell":0}
PM,11049,281,9999,315,-0.154,9999,13.558261,2.28,-0.07509792,75.39,Consumer Defensive,2020-04-21,{"period":"0m","strongBuy":2,"buy":7,"hold":9,"sell":0,"strongSell":0}
MCD,11050,166,9999,272,0.111,9999,22.584953,5.39,-0.04032588,179.5,Consumer Cyclical,2020-04-30,{"period":"0m","strongBuy":8,"buy":15,"hold":10,"sell":0,"strongSell":0}
WAT,11053,178,9999,447,0.084,9999,19.930372,2.77,-0.18059242,192.96,Healthcare,2020-04-28,{"period":"0m","strongBuy":5,"buy":0,"hold":9,"sell":1,"strongSell":0}
MAR,11059,264,435,260,-0.12,38.829494,16.203848,9999,-0.3798027,80.39,Consumer Cyclical,2020-05-08,{"period":"0m","strongBuy":5,"buy":8,"hold":11,"sell":1,"strongSell":0}
PCAR,11059,247,216,319,-0.081,2.413658,14.363057,9999,-0.048924446,66.19,Industrials,2020-04-21,{"period":"0m","strongBuy":3,"buy":5,"hold":14,"sell":1,"strongSell":0}
BAX,11067,9999,349,104,-9999,5.969047,23.531645,2.61,0.2352159,90.53,Healthcare,2020-04-30,{"period":"0m","strongBuy":2,"buy":4,"hold":9,"sell":1,"strongSell":0}
MU,11080,376,127,240,-0.75,1.3726197,9.403292,9999,0.052995324,45.53,Technology,2020-06-23,{"period":"0m","strongBuy":8,"buy":20,"hold":3,"sell":0,"strongSell":0}
HII,11095,317,328,202,-0.297,5.0346847,13.330613,9999,-0.105573,192.48,Industrials,2020-05-07,{"period":"0m","strongBuy":1,"buy":3,"hold":7,"sell":0,"strongSell":1}
